time,open,high,low,close,Volume
1982-12-13,1.951,1.951,1.951,1.951,0
1982-12-14,1.9646,1.9646,1.9646,1.9646,0
1982-12-15,1.9509,1.9509,1.9509,1.9509,0
1982-12-16,1.9509,1.9509,1.9509,1.9509,0
1982-12-17,1.9372,1.9372,1.9372,1.9372,0
1982-12-20,1.9372,1.9372,1.9372,1.9372,0
1982-12-21,1.9372,1.9372,1.9372,1.9372,0
1982-12-22,1.9372,1.9372,1.9372,1.9372,0
1982-12-23,1.9372,1.9372,1.9372,1.9372,0
1982-12-24,1.9372,1.9372,1.9372,1.9372,0
1982-12-27,1.9372,1.9372,1.9372,1.9372,0
1982-12-28,1.9372,1.9372,1.9372,1.9372,0
1982-12-29,1.9275,1.9275,1.9275,1.9275,0
1982-12-30,1.9275,1.9275,1.9275,1.9275,0
1982-12-31,1.9275,1.9275,1.9275,1.9275,0
1983-01-03,1.9275,1.9275,1.9275,1.9275,0
1983-01-04,1.914,1.914,1.914,1.914,0
1983-01-05,1.914,1.914,1.914,1.914,0
1983-01-06,1.9044,1.9044,1.9044,1.9044,0
1983-01-07,1.9044,1.9044,1.9044,1.9044,0
1983-01-10,1.9044,1.9044,1.9044,1.9044,0
1983-01-11,1.8949,1.8949,1.8949,1.8949,0
1983-01-12,1.9082,1.9082,1.9082,1.9082,0
1983-01-13,1.9082,1.9082,1.9082,1.9082,0
1983-01-14,1.9082,1.9082,1.9082,1.9082,0
1983-01-17,1.9082,1.9082,1.9082,1.9082,0
1983-01-18,1.9082,1.9082,1.9082,1.9082,0
1983-01-19,1.9234,1.9234,1.9234,1.9234,0
1983-01-20,1.9368,1.9368,1.9368,1.9368,0
1983-01-21,1.9368,1.9368,1.9368,1.9368,0
1983-01-24,1.9504,1.9504,1.9504,1.9504,0
1983-01-25,1.9621,1.9621,1.9621,1.9621,0
1983-01-26,1.9464,1.9464,1.9464,1.9464,0
1983-01-27,1.9464,1.9464,1.9464,1.9464,0
1983-01-28,1.9464,1.9464,1.9464,1.9464,0
1983-01-31,1.9464,1.9464,1.9464,1.9464,0
1983-02-01,1.9639,1.9639,1.9639,1.9639,0
1983-02-02,1.9717,1.9717,1.9717,1.9717,0
1983-02-03,1.9717,1.9717,1.9717,1.9717,0
1983-02-04,1.9796,1.9796,1.9796,1.9796,0
1983-02-07,1.9796,1.9796,1.9796,1.9796,0
1983-02-08,1.9658,1.9658,1.9658,1.9658,0
1983-02-09,1.9658,1.9658,1.9658,1.9658,0
1983-02-10,1.956,1.956,1.956,1.956,0
1983-02-11,1.956,1.956,1.956,1.956,0
1983-02-14,1.956,1.956,1.956,1.956,0
1983-02-15,1.956,1.956,1.956,1.956,0
1983-02-16,1.956,1.956,1.956,1.956,0
1983-02-17,1.956,1.956,1.956,1.956,0
1983-02-18,1.956,1.956,1.956,1.956,0
1983-02-22,1.956,1.956,1.956,1.956,0
1983-02-23,1.9735,1.9735,1.9735,1.9735,0
1983-02-24,1.9736,1.9736,1.9736,1.9736,0
1983-02-25,1.9736,1.9736,1.9736,1.9736,0
1983-02-28,1.9736,1.9736,1.9736,1.9736,0
1983-03-01,1.9914,1.9914,1.9914,1.9914,0
1983-03-02,1.9914,1.9914,1.9914,1.9914,0
1983-03-03,1.9814,1.9814,1.9814,1.9814,0
1983-03-04,1.9814,1.9814,1.9814,1.9814,0
1983-03-07,1.9676,1.9676,1.9676,1.9676,0
1983-03-08,1.9676,1.9676,1.9676,1.9676,0
1983-03-09,1.9774,1.9774,1.9774,1.9774,0
1983-03-10,1.9774,1.9774,1.9774,1.9774,0
1983-03-11,1.9675,1.9675,1.9675,1.9675,0
1983-03-14,1.9812,1.9812,1.9812,1.9812,0
1983-03-15,1.9674,1.9674,1.9674,1.9674,0
1983-03-16,1.9674,1.9674,1.9674,1.9674,0
1983-03-17,1.9674,1.9674,1.9674,1.9674,0
1983-03-18,1.9792,1.9792,1.9792,1.9792,0
1983-03-21,1.9792,1.9792,1.9792,1.9792,0
1983-03-22,1.9892,1.9892,1.9892,1.9892,0
1983-03-23,1.9892,1.9892,1.9892,1.9892,0
1983-03-24,1.9991,1.9991,1.9991,1.9991,0
1983-03-25,1.9991,1.9991,1.9991,1.9991,0
1983-03-28,1.9991,1.9991,1.9991,1.9991,0
1983-03-29,1.9991,1.9991,1.9991,1.9991,0
1983-03-30,1.9991,1.9991,1.9991,1.9991,0
1983-03-31,1.9991,1.9991,1.9991,1.9991,0
1983-04-01,1.9991,1.9991,1.9991,1.9991,0
1983-04-04,1.9991,1.9991,1.9991,1.9991,0
1983-04-05,1.9991,1.9991,1.9991,1.9991,0
1983-04-06,1.9991,1.9991,1.9991,1.9991,0
1983-04-07,1.9991,1.9991,1.9991,1.9991,0
1983-04-08,1.997,1.997,1.997,1.997,0
1983-04-11,1.997,1.997,1.997,1.997,0
1983-04-12,1.997,1.997,1.997,1.997,0
1983-04-13,1.997,1.997,1.997,1.997,0
1983-04-14,1.997,1.997,1.997,1.997,0
1983-04-15,1.997,1.997,1.997,1.997,0
1983-04-18,1.989,1.989,1.989,1.989,0
1983-04-19,1.9969,1.9969,1.9969,1.9969,0
1983-04-20,1.9909,1.9909,1.9909,1.9909,0
1983-04-21,1.9909,1.9909,1.9909,1.9909,0
1983-04-22,1.9909,1.9909,1.9909,1.9909,0
1983-04-25,1.9809,1.9809,1.9809,1.9809,0
1983-04-26,1.9809,1.9809,1.9809,1.9809,0
1983-04-27,1.9909,1.9909,1.9909,1.9909,0
1983-04-28,1.9909,1.9909,1.9909,1.9909,0
1983-04-29,1.9909,1.9909,1.9909,1.9909,0
1983-05-02,1.9909,1.9909,1.9909,1.9909,0
1983-05-03,1.9909,1.9909,1.9909,1.9909,0
1983-05-04,1.9909,1.9909,1.9909,1.9909,0
1983-05-05,1.9829,1.9829,1.9829,1.9829,0
1983-05-06,1.9829,1.9829,1.9829,1.9829,0
1983-05-09,1.9829,1.9829,1.9829,1.9829,0
1983-05-10,1.9829,1.9829,1.9829,1.9829,0
1983-05-11,1.9731,1.9731,1.9731,1.9731,0
1983-05-12,1.9829,1.9829,1.9829,1.9829,0
1983-05-13,1.9829,1.9829,1.9829,1.9829,0
1983-05-16,1.9829,1.9829,1.9829,1.9829,0
1983-05-17,1.9929,1.9929,1.9929,1.9929,0
1983-05-18,1.9929,1.9929,1.9929,1.9929,0
1983-05-19,1.9929,1.9929,1.9929,1.9929,0
1983-05-20,1.9929,1.9929,1.9929,1.9929,0
1983-05-23,1.9929,1.9929,1.9929,1.9929,0
1983-05-24,1.9929,1.9929,1.9929,1.9929,0
1983-05-25,1.9989,1.9989,1.9989,1.9989,0
1983-05-26,1.9989,1.9989,1.9989,1.9989,0
1983-05-27,1.9989,1.9989,1.9989,1.9989,0
1983-05-31,1.9989,1.9989,1.9989,1.9989,0
1983-06-01,1.9989,1.9989,1.9989,1.9989,0
1983-06-02,1.9989,1.9989,1.9989,1.9989,0
1983-06-03,1.9989,1.9989,1.9989,1.9989,0
1983-06-06,1.9989,1.9989,1.9989,1.9989,0
1983-06-07,1.9989,1.9989,1.9989,1.9989,0
1983-06-08,1.9989,1.9989,1.9989,1.9989,0
1983-06-09,1.9989,1.9989,1.9989,1.9989,0
1983-06-10,1.9989,1.9989,1.9989,1.9989,0
1983-06-13,1.9989,1.9989,1.9989,1.9989,0
1983-06-14,1.9989,1.9989,1.9989,1.9989,0
1983-06-15,1.9989,1.9989,1.9989,1.9989,0
1983-06-16,1.9989,1.9989,1.9989,1.9989,0
1983-06-17,1.9989,1.9989,1.9989,1.9989,0
1983-06-20,1.9989,1.9989,1.9989,1.9989,0
1983-06-21,1.9989,1.9989,1.9989,1.9989,0
1983-06-22,1.9869,1.9869,1.9869,1.9869,0
1983-06-23,1.9869,1.9869,1.9869,1.9869,0
1983-06-24,1.9869,1.9869,1.9869,1.9869,0
1983-06-27,1.9769,1.9769,1.9769,1.9769,0
1983-06-28,1.9888,1.9888,1.9888,1.9888,0
1983-06-29,1.9888,1.9888,1.9888,1.9888,0
1983-06-30,1.9888,1.9888,1.9888,1.9888,0
1983-07-01,1.9888,1.9888,1.9888,1.9888,0
1983-07-05,1.9888,1.9888,1.9888,1.9888,0
1983-07-06,1.9987,1.9987,1.9987,1.9987,0
1983-07-07,1.9987,1.9987,1.9987,1.9987,0
1983-07-08,1.9987,1.9987,1.9987,1.9987,0
1983-07-11,1.9887,1.9887,1.9887,1.9887,0
1983-07-12,1.9986,1.9986,1.9986,1.9986,0
1983-07-13,1.9986,1.9986,1.9986,1.9986,0
1983-07-14,1.9986,1.9986,1.9986,1.9986,0
1983-07-15,1.9986,1.9986,1.9986,1.9986,0
1983-07-18,1.9986,1.9986,1.9986,1.9986,0
1983-07-19,1.9986,1.9986,1.9986,1.9986,0
1983-07-20,1.9986,1.9986,1.9986,1.9986,0
1983-07-21,1.9986,1.9986,1.9986,1.9986,0
1983-07-22,1.9986,1.9986,1.9986,1.9986,0
1983-07-25,1.9886,1.9886,1.9886,1.9886,0
1983-07-26,1.9985,1.9985,1.9985,1.9985,0
1983-07-27,1.9985,1.9985,1.9985,1.9985,0
1983-07-28,1.9985,1.9985,1.9985,1.9985,0
1983-07-29,1.9985,1.9985,1.9985,1.9985,0
1983-08-01,1.9985,1.9985,1.9985,1.9985,0
1983-08-02,1.9985,1.9985,1.9985,1.9985,0
1983-08-03,1.9985,1.9985,1.9985,1.9985,0
1983-08-04,1.9985,1.9985,1.9985,1.9985,0
1983-08-05,1.9985,1.9985,1.9985,1.9985,0
1983-08-08,1.9985,1.9985,1.9985,1.9985,0
1983-08-09,1.9985,1.9985,1.9985,1.9985,0
1983-08-10,1.9985,1.9985,1.9985,1.9985,0
1983-08-11,1.9985,1.9985,1.9985,1.9985,0
1983-08-12,1.9985,1.9985,1.9985,1.9985,0
1983-08-15,1.9985,1.9985,1.9985,1.9985,0
1983-08-16,1.9805,1.9805,1.9805,1.9805,0
1983-08-17,1.9805,1.9805,1.9805,1.9805,0
1983-08-18,1.9509,1.9509,1.9509,1.9509,0
1983-08-19,1.9606,1.9606,1.9606,1.9606,0
1983-08-22,1.9606,1.9606,1.9606,1.9606,0
1983-08-23,1.9606,1.9606,1.9606,1.9606,0
1983-08-24,1.9606,1.9606,1.9606,1.9606,0
1983-08-25,1.9606,1.9606,1.9606,1.9606,0
1983-08-26,1.9704,1.9704,1.9704,1.9704,0
1983-08-29,1.9902,1.9902,1.9902,1.9902,0
1983-08-30,1.9902,1.9902,1.9902,1.9902,0
1983-08-31,1.9902,1.9902,1.9902,1.9902,0
1983-09-01,1.9902,1.9902,1.9902,1.9902,0
1983-09-02,1.9902,1.9902,1.9902,1.9902,0
1983-09-06,1.9902,1.9902,1.9902,1.9902,0
1983-09-07,1.9902,1.9902,1.9902,1.9902,0
1983-09-08,1.9902,1.9902,1.9902,1.9902,0
1983-09-09,1.9902,1.9902,1.9902,1.9902,0
1983-09-12,1.9802,1.9802,1.9802,1.9802,0
1983-09-13,1.9802,1.9802,1.9802,1.9802,0
1983-09-14,1.9902,1.9902,1.9902,1.9902,0
1983-09-15,1.9902,1.9902,1.9902,1.9902,0
1983-09-16,1.9902,1.9902,1.9902,1.9902,0
1983-09-19,1.9902,1.9902,1.9902,1.9902,0
1983-09-20,1.9802,1.9802,1.9802,1.9802,0
1983-09-21,1.9922,1.9922,1.9922,1.9922,0
1983-09-22,1.9922,1.9922,1.9922,1.9922,0
1983-09-23,1.9922,1.9922,1.9922,1.9922,0
1983-09-26,1.9802,1.9802,1.9802,1.9802,0
1983-09-27,1.9802,1.9802,1.9802,1.9802,0
1983-09-28,1.9802,1.9802,1.9802,1.9802,0
1983-09-29,1.9802,1.9802,1.9802,1.9802,0
1983-09-30,1.9802,1.9802,1.9802,1.9802,0
1983-10-03,1.9703,1.9703,1.9703,1.9703,0
1983-10-04,1.9703,1.9703,1.9703,1.9703,0
1983-10-05,1.9703,1.9703,1.9703,1.9703,0
1983-10-06,1.9605,1.9605,1.9605,1.9605,0
1983-10-07,1.9605,1.9605,1.9605,1.9605,0
1983-10-11,1.9527,1.9527,1.9527,1.9527,0
1983-10-12,1.9527,1.9527,1.9527,1.9527,0
1983-10-13,1.9624,1.9624,1.9624,1.9624,0
1983-10-14,1.9624,1.9624,1.9624,1.9624,0
1983-10-17,1.9624,1.9624,1.9624,1.9624,0
1983-10-18,1.9624,1.9624,1.9624,1.9624,0
1983-10-19,1.9624,1.9624,1.9624,1.9624,0
1983-10-20,1.9624,1.9624,1.9624,1.9624,0
1983-10-21,1.9722,1.9722,1.9722,1.9722,0
1983-10-24,1.9722,1.9722,1.9722,1.9722,0
1983-10-25,1.9722,1.9722,1.9722,1.9722,0
1983-10-26,1.9722,1.9722,1.9722,1.9722,0
1983-10-27,1.9722,1.9722,1.9722,1.9722,0
1983-10-28,1.9722,1.9722,1.9722,1.9722,0
1983-10-31,1.984,1.984,1.984,1.984,0
1983-11-01,1.994,1.994,1.994,1.994,0
1983-11-02,1.994,1.994,1.994,1.994,0
1983-11-03,1.994,1.994,1.994,1.994,0
1983-11-04,1.994,1.994,1.994,1.994,0
1983-11-07,1.994,1.994,1.994,1.994,0
1983-11-09,1.994,1.994,1.994,1.994,0
1983-11-10,1.994,1.994,1.994,1.994,0
1983-11-14,1.994,1.994,1.994,1.994,0
1983-11-15,1.994,1.994,1.994,1.994,0
1983-11-16,1.994,1.994,1.994,1.994,0
1983-11-17,1.994,1.994,1.994,1.994,0
1983-11-18,1.994,1.994,1.994,1.994,0
1983-11-21,1.994,1.994,1.994,1.994,0
1983-11-22,1.994,1.994,1.994,1.994,0
1983-11-23,1.994,1.994,1.994,1.994,0
1983-11-25,1.994,1.994,1.994,1.994,0
1983-11-28,1.994,1.994,1.994,1.994,0
1983-11-29,1.994,1.994,1.994,1.994,0
1983-11-30,1.994,1.994,1.994,1.994,0
1983-12-01,1.986,1.986,1.986,1.986,0
1983-12-02,1.986,1.986,1.986,1.986,0
1983-12-05,1.986,1.986,1.986,1.986,0
1983-12-06,1.9939,1.9939,1.9939,1.9939,0
1983-12-07,1.9939,1.9939,1.9939,1.9939,0
1983-12-08,1.9939,1.9939,1.9939,1.9939,0
1983-12-09,1.9939,1.9939,1.9939,1.9939,0
1983-12-12,1.9939,1.9939,1.9939,1.9939,0
1983-12-13,1.9939,1.9939,1.9939,1.9939,0
1983-12-14,1.9939,1.9939,1.9939,1.9939,0
1983-12-15,1.9939,1.9939,1.9939,1.9939,0
1983-12-16,1.9939,1.9939,1.9939,1.9939,0
1983-12-19,1.9939,1.9939,1.9939,1.9939,0
1983-12-20,1.9939,1.9939,1.9939,1.9939,0
1983-12-21,1.9939,1.9939,1.9939,1.9939,0
1983-12-22,1.9939,1.9939,1.9939,1.9939,0
1983-12-23,1.9939,1.9939,1.9939,1.9939,0
1983-12-27,1.9939,1.9939,1.9939,1.9939,0
1983-12-28,1.9939,1.9939,1.9939,1.9939,0
1983-12-29,1.9859,1.9859,1.9859,1.9859,0
1983-12-30,1.9859,1.9859,1.9859,1.9859,0
1984-01-03,1.9859,1.9859,1.9859,1.9859,0
1984-01-04,2.0057,2.0057,2.0057,2.0057,0
1984-01-05,2.0157,2.0157,2.0157,2.0157,0
1984-01-06,2.0259,2.0259,2.0259,2.0259,0
1984-01-09,2.0259,2.0259,2.0259,2.0259,0
1984-01-10,2.0461,2.0461,2.0461,2.0461,0
1984-01-11,2.0461,2.0461,2.0461,2.0461,0
1984-01-12,2.0461,2.0461,2.0461,2.0461,0
1984-01-13,2.0461,2.0461,2.0461,2.0461,0
1984-01-16,2.0461,2.0461,2.0461,2.0461,0
1984-01-17,2.0461,2.0461,2.0461,2.0461,0
1984-01-18,2.0563,2.0563,2.0563,2.0563,0
1984-01-19,2.0563,2.0563,2.0563,2.0563,0
1984-01-20,2.0563,2.0563,2.0563,2.0563,0
1984-01-23,2.0667,2.0667,2.0667,2.0667,0
1984-01-24,2.077,2.077,2.077,2.077,0
1984-01-25,2.077,2.077,2.077,2.077,0
1984-01-26,2.0666,2.0666,2.0666,2.0666,0
1984-01-27,2.079,2.079,2.079,2.079,0
1984-01-30,2.079,2.079,2.079,2.079,0
1984-01-31,2.079,2.079,2.079,2.079,0
1984-02-01,2.079,2.079,2.079,2.079,0
1984-02-02,2.079,2.079,2.079,2.079,0
1984-02-03,2.0623,2.0623,2.0623,2.0623,0
1984-02-06,2.0623,2.0623,2.0623,2.0623,0
1984-02-07,2.0768,2.0768,2.0768,2.0768,0
1984-02-08,2.0768,2.0768,2.0768,2.0768,0
1984-02-09,2.0768,2.0768,2.0768,2.0768,0
1984-02-10,2.0768,2.0768,2.0768,2.0768,0
1984-02-14,2.0768,2.0768,2.0768,2.0768,0
1984-02-15,2.0601,2.0601,2.0601,2.0601,0
1984-02-16,2.0519,2.0519,2.0519,2.0519,0
1984-02-17,2.0519,2.0519,2.0519,2.0519,0
1984-02-21,2.0519,2.0519,2.0519,2.0519,0
1984-02-22,2.0519,2.0519,2.0519,2.0519,0
1984-02-23,2.0519,2.0519,2.0519,2.0519,0
1984-02-24,2.0519,2.0519,2.0519,2.0519,0
1984-02-27,2.0519,2.0519,2.0519,2.0519,0
1984-02-28,2.0519,2.0519,2.0519,2.0519,0
1984-02-29,2.0519,2.0519,2.0519,2.0519,0
1984-03-01,2.0519,2.0519,2.0519,2.0519,0
1984-03-02,2.0519,2.0519,2.0519,2.0519,0
1984-03-05,2.0519,2.0519,2.0519,2.0519,0
1984-03-06,2.0417,2.0417,2.0417,2.0417,0
1984-03-07,2.0417,2.0417,2.0417,2.0417,0
1984-03-08,2.0498,2.0498,2.0498,2.0498,0
1984-03-09,2.0498,2.0498,2.0498,2.0498,0
1984-03-12,2.0683,2.0683,2.0683,2.0683,0
1984-03-13,2.0683,2.0683,2.0683,2.0683,0
1984-03-14,2.0579,2.0579,2.0579,2.0579,0
1984-03-15,2.0579,2.0579,2.0579,2.0579,0
1984-03-16,2.0662,2.0662,2.0662,2.0662,0
1984-03-19,2.0744,2.0744,2.0744,2.0744,0
1984-03-20,2.0744,2.0744,2.0744,2.0744,0
1984-03-21,2.0847,2.0847,2.0847,2.0847,0
1984-03-22,2.0847,2.0847,2.0847,2.0847,0
1984-03-23,2.0847,2.0847,2.0847,2.0847,0
1984-03-26,2.0847,2.0847,2.0847,2.0847,0
1984-03-27,2.0743,2.0743,2.0743,2.0743,0
1984-03-28,2.0743,2.0743,2.0743,2.0743,0
1984-03-29,2.0639,2.0639,2.0639,2.0639,0
1984-03-30,2.0639,2.0639,2.0639,2.0639,0
1984-04-02,2.0639,2.0639,2.0639,2.0639,0
1984-04-03,2.0743,2.0743,2.0743,2.0743,0
1984-04-04,2.0743,2.0743,2.0743,2.0743,0
1984-04-05,2.0743,2.0743,2.0743,2.0743,0
1984-04-06,2.0846,2.0846,2.0846,2.0846,0
1984-04-09,2.0846,2.0846,2.0846,2.0846,0
1984-04-10,2.0846,2.0846,2.0846,2.0846,0
1984-04-11,2.0846,2.0846,2.0846,2.0846,0
1984-04-12,2.0846,2.0846,2.0846,2.0846,0
1984-04-13,2.0846,2.0846,2.0846,2.0846,0
1984-04-16,2.0846,2.0846,2.0846,2.0846,0
1984-04-17,2.0846,2.0846,2.0846,2.0846,0
1984-04-18,2.0846,2.0846,2.0846,2.0846,0
1984-04-19,2.0846,2.0846,2.0846,2.0846,0
1984-04-20,2.1055,2.1055,2.1055,2.1055,0
1984-04-23,2.1055,2.1055,2.1055,2.1055,0
1984-04-24,2.1055,2.1055,2.1055,2.1055,0
1984-04-25,2.1181,2.1181,2.1181,2.1181,0
1984-04-26,2.1181,2.1181,2.1181,2.1181,0
1984-04-27,2.1329,2.1329,2.1329,2.1329,0
1984-04-30,2.1329,2.1329,2.1329,2.1329,0
1984-05-01,2.1329,2.1329,2.1329,2.1329,0
1984-05-02,2.1458,2.1458,2.1458,2.1458,0
1984-05-03,2.1458,2.1458,2.1458,2.1458,0
1984-05-04,2.1414,2.1414,2.1414,2.1414,0
1984-05-07,2.1629,2.1629,2.1629,2.1629,0
1984-05-08,2.1845,2.1845,2.1845,2.1845,0
1984-05-09,2.1845,2.1845,2.1845,2.1845,0
1984-05-10,2.1845,2.1845,2.1845,2.1845,0
1984-05-11,2.1845,2.1845,2.1845,2.1845,0
1984-05-14,2.1845,2.1845,2.1845,2.1845,0
1984-05-15,2.1845,2.1845,2.1845,2.1845,0
1984-05-16,2.1845,2.1845,2.1845,2.1845,0
1984-05-17,2.1845,2.1845,2.1845,2.1845,0
1984-05-18,2.2042,2.2042,2.2042,2.2042,0
1984-05-21,2.2042,2.2042,2.2042,2.2042,0
1984-05-22,2.2042,2.2042,2.2042,2.2042,0
1984-05-23,2.2042,2.2042,2.2042,2.2042,0
1984-05-24,2.2218,2.2218,2.2218,2.2218,0
1984-05-25,2.2063,2.2063,2.2063,2.2063,0
1984-05-29,2.2218,2.2218,2.2218,2.2218,0
1984-05-30,2.2173,2.2173,2.2173,2.2173,0
1984-05-31,2.2173,2.2173,2.2173,2.2173,0
1984-06-01,2.2173,2.2173,2.2173,2.2173,0
1984-06-04,2.193,2.193,2.193,2.193,0
1984-06-05,2.193,2.193,2.193,2.193,0
1984-06-06,2.193,2.193,2.193,2.193,0
1984-06-07,2.193,2.193,2.193,2.193,0
1984-06-08,2.193,2.193,2.193,2.193,0
1984-06-11,2.193,2.193,2.193,2.193,0
1984-06-12,2.2018,2.2018,2.2018,2.2018,0
1984-06-13,2.2018,2.2018,2.2018,2.2018,0
1984-06-14,2.2018,2.2018,2.2018,2.2018,0
1984-06-15,2.2085,2.2085,2.2085,2.2085,0
1984-06-18,2.2194,2.2194,2.2194,2.2194,0
1984-06-19,2.2084,2.2084,2.2084,2.2084,0
1984-06-20,2.2306,2.2306,2.2306,2.2306,0
1984-06-21,2.2306,2.2306,2.2306,2.2306,0
1984-06-22,2.2417,2.2417,2.2417,2.2417,0
1984-06-25,2.2417,2.2417,2.2417,2.2417,0
1984-06-26,2.2529,2.2529,2.2529,2.2529,0
1984-06-27,2.2529,2.2529,2.2529,2.2529,0
1984-06-28,2.2529,2.2529,2.2529,2.2529,0
1984-06-29,2.2529,2.2529,2.2529,2.2529,0
1984-07-02,2.2529,2.2529,2.2529,2.2529,0
1984-07-03,2.2529,2.2529,2.2529,2.2529,0
1984-07-05,2.271,2.271,2.271,2.271,0
1984-07-06,2.2869,2.2869,2.2869,2.2869,0
1984-07-09,2.2869,2.2869,2.2869,2.2869,0
1984-07-10,2.2869,2.2869,2.2869,2.2869,0
1984-07-11,2.2869,2.2869,2.2869,2.2869,0
1984-07-12,2.2869,2.2869,2.2869,2.2869,0
1984-07-13,2.2983,2.2983,2.2983,2.2983,0
1984-07-16,2.2983,2.2983,2.2983,2.2983,0
1984-07-17,2.2914,2.2914,2.2914,2.2914,0
1984-07-18,2.3028,2.3028,2.3028,2.3028,0
1984-07-19,2.3028,2.3028,2.3028,2.3028,0
1984-07-20,2.3028,2.3028,2.3028,2.3028,0
1984-07-23,2.3144,2.3144,2.3144,2.3144,0
1984-07-24,2.3259,2.3259,2.3259,2.3259,0
1984-07-25,2.3259,2.3259,2.3259,2.3259,0
1984-07-26,2.3166,2.3166,2.3166,2.3166,0
1984-07-27,2.3258,2.3258,2.3258,2.3258,0
1984-07-30,2.3374,2.3374,2.3374,2.3374,0
1984-07-31,2.3374,2.3374,2.3374,2.3374,0
1984-08-01,2.3444,2.3444,2.3444,2.3444,0
1984-08-02,2.3327,2.3327,2.3327,2.3327,0
1984-08-03,2.3327,2.3327,2.3327,2.3327,0
1984-08-06,2.3211,2.3211,2.3211,2.3211,0
1984-08-07,2.3211,2.3211,2.3211,2.3211,0
1984-08-08,2.3559,2.3559,2.3559,2.3559,0
1984-08-09,2.3441,2.3441,2.3441,2.3441,0
1984-08-10,2.3306,2.3306,2.3306,2.3306,0
1984-08-13,2.3767,2.3767,2.3767,2.3767,0
1984-08-14,2.3625,2.3625,2.3625,2.3625,0
1984-08-15,2.3625,2.3625,2.3625,2.3625,0
1984-08-16,2.3625,2.3625,2.3625,2.3625,0
1984-08-17,2.3625,2.3625,2.3625,2.3625,0
1984-08-20,2.3625,2.3625,2.3625,2.3625,0
1984-08-21,2.3837,2.3837,2.3837,2.3837,0
1984-08-22,2.4088,2.4088,2.4088,2.4088,0
1984-08-23,2.4028,2.4028,2.4028,2.4028,0
1984-08-24,2.4028,2.4028,2.4028,2.4028,0
1984-08-27,2.4028,2.4028,2.4028,2.4028,0
1984-08-28,2.4196,2.4196,2.4196,2.4196,0
1984-08-29,2.4196,2.4196,2.4196,2.4196,0
1984-08-30,2.4196,2.4196,2.4196,2.4196,0
1984-08-31,2.4196,2.4196,2.4196,2.4196,0
1984-09-04,2.4414,2.4414,2.4414,2.4414,0
1984-09-05,2.4732,2.4732,2.4732,2.4732,0
1984-09-06,2.488,2.488,2.488,2.488,0
1984-09-07,2.488,2.488,2.488,2.488,0
1984-09-10,2.5216,2.5216,2.5216,2.5216,0
1984-09-11,2.5342,2.5342,2.5342,2.5342,0
1984-09-12,2.519,2.519,2.519,2.519,0
1984-09-13,2.5341,2.5341,2.5341,2.5341,0
1984-09-14,2.5494,2.5494,2.5494,2.5494,0
1984-09-17,2.5621,2.5621,2.5621,2.5621,0
1984-09-18,2.6018,2.6018,2.6018,2.6018,0
1984-09-19,2.6018,2.6018,2.6018,2.6018,0
1984-09-20,2.6109,2.6109,2.6109,2.6109,0
1984-09-21,2.6331,2.6331,2.6331,2.6331,0
1984-09-24,2.5699,2.5699,2.5699,2.5699,0
1984-09-25,2.539,2.539,2.539,2.539,0
1984-09-26,2.5746,2.5746,2.5746,2.5746,0
1984-09-27,2.5746,2.5746,2.5746,2.5746,0
1984-09-28,2.5746,2.5746,2.5746,2.5746,0
1984-10-01,2.6055,2.6055,2.6055,2.6055,0
1984-10-02,2.6055,2.6055,2.6055,2.6055,0
1984-10-03,2.582,2.582,2.582,2.582,0
1984-10-04,2.6079,2.6079,2.6079,2.6079,0
1984-10-05,2.6079,2.6079,2.6079,2.6079,0
1984-10-09,2.6141,2.6141,2.6141,2.6141,0
1984-10-10,2.6507,2.6507,2.6507,2.6507,0
1984-10-11,2.6507,2.6507,2.6507,2.6507,0
1984-10-12,2.672,2.672,2.672,2.672,0
1984-10-15,2.672,2.672,2.672,2.672,0
1984-10-16,2.7147,2.7147,2.7147,2.7147,0
1984-10-17,2.7147,2.7147,2.7147,2.7147,0
1984-10-18,2.7147,2.7147,2.7147,2.7147,0
1984-10-19,2.6984,2.6984,2.6984,2.6984,0
1984-10-22,2.6742,2.6742,2.6742,2.6742,0
1984-10-23,2.6742,2.6742,2.6742,2.6742,0
1984-10-24,2.6314,2.6314,2.6314,2.6314,0
1984-10-25,2.6129,2.6129,2.6129,2.6129,0
1984-10-26,2.6129,2.6129,2.6129,2.6129,0
1984-10-29,2.6365,2.6365,2.6365,2.6365,0
1984-10-30,2.6734,2.6734,2.6734,2.6734,0
1984-10-31,2.6466,2.6466,2.6466,2.6466,0
1984-11-01,2.6334,2.6334,2.6334,2.6334,0
1984-11-02,2.5939,2.5939,2.5939,2.5939,0
1984-11-05,2.5653,2.5653,2.5653,2.5653,0
1984-11-07,2.5819,2.5819,2.5819,2.5819,0
1984-11-08,2.5742,2.5742,2.5742,2.5742,0
1984-11-09,2.6051,2.6051,2.6051,2.6051,0
1984-11-13,2.6233,2.6233,2.6233,2.6233,0
1984-11-14,2.647,2.647,2.647,2.647,0
1984-11-15,2.647,2.647,2.647,2.647,0
1984-11-16,2.6682,2.6682,2.6682,2.6682,0
1984-11-19,2.6682,2.6682,2.6682,2.6682,0
1984-11-20,2.7001,2.7001,2.7001,2.7001,0
1984-11-21,2.7217,2.7217,2.7217,2.7217,0
1984-11-23,2.7217,2.7217,2.7217,2.7217,0
